method,retro_status,SMILES,JNK3,GSK3b,QED,SA,SA_norm,TPSA,TPSA_norm,LogP,LogP_norm,six_dim_mean,six_dim_min,six_dim_std,display_score,pass_6d_threshold,alert_count,alert_labels
GB-GA crossover,unsolved,ClNc1nccc(-c2ccnc(NC3CCCCC3)n2)n1,0.5600000023841858,0.5600000023841858,0.8445659279823303,2.6467039585113525,0.8170328934987386,75.62,0.8732382167988064,3.243900000000001,0.9868676122539973,0.773617442550374,0.5600000023841858,0.15999132476113076,0.9256183107895166,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=NCNN1c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.7400000095367432,0.8399999737739563,0.7736188173294067,2.6297731399536133,0.8189140955607096,65.44,0.983693524889382,3.1976000000000013,0.9913606995416656,0.8579311867719772,0.7400000095367432,0.09702216291307734,1.0702289733416925,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,FC1=CC=C(Nc2nccc(-c3ccccc3)n2)C1,0.5,0.6899999976158142,0.9059388637542725,2.629678249359131,0.8189246389600966,37.81,0.7606717238535999,3.696500000000002,0.8978046958762482,0.7622233200100053,0.5,0.1391828484832879,0.8983050351616765,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Cc1ccc(Nc2nccc(C3=CC=NC3)n2)cc1,0.5,0.8199999928474426,0.9106114506721497,2.6190192699432373,0.820108970006307,50.17,0.9477327533469039,2.9964200000000014,0.9999971519151669,0.8330750531313283,0.5,0.1624291310880964,0.9668321400225187,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=CN(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)COC1,0.7699999809265137,0.7599999904632568,0.7769647240638733,2.611224889755249,0.8209750122494168,50.28,0.9488657073759718,4.195000000000004,0.7280839737434481,0.8008148981370802,0.7280839737434481,0.07164670996738602,1.012075419263376,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,COc1cc2c(cc1Cl)C(Nc1nccc(-c3ccc(Cl)cc3)n1)=NCC2,0.5199999809265137,0.6499999761581421,0.6825848817825317,2.6002962589263916,0.8221893045637343,59.4,0.9998000199986667,4.873800000000003,0.45829127747315807,0.6888109068171243,0.45829127747315807,0.18151469428220204,0.8081468206308515,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,C1=NCCC(Nc2ccc(Nc3nccc(-c4ccccc4)n3)cc2)=C1,0.7599999904632568,0.8199999928474426,0.708501935005188,2.595921754837036,0.8226753605736626,62.2,0.99731472293485,4.657500000000002,0.5430724730991604,0.7752607458205935,0.5430724730991604,0.13672279627887976,0.9245102081224535,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,FC1=C(c2ccnc(Nc3ccccc3)n2)C=CC1,0.5,0.8600000143051147,0.902093768119812,2.58632493019104,0.8237416744232178,37.81,0.7606717238535999,3.8607000000000014,0.8482132336701396,0.7824534023953141,0.5,0.13329837270231293,0.9191235651250829,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,c1ccc2c(c1)CC(c1ccnc(Nc3ccc(-n4cncn4)cc3)n1)=N2,0.7599999904632568,0.7200000286102295,0.6074143648147583,2.5698559284210205,0.8255715635087755,80.88000000000001,0.7848929028480565,3.477800000000001,0.9505336243719996,0.7747354124361795,0.6074143648147583,0.10392459451255893,0.9465672624293511,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CN1C=C(Nc2nccc(-c3ccccc3)n2)CC1,0.5,0.6700000166893005,0.9115847945213318,2.5650711059570312,0.8261032104492188,41.05,0.8191390831189629,2.732400000000001,0.9842126672770825,0.7851732953426495,0.5,0.1596945855306831,0.9192038367895812,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CC1=CC=C(Nc2nccc(-c3ccccc3)n2)CC1,0.5600000023841858,0.6800000071525574,0.9023231863975525,2.562352418899536,0.8264052867889404,37.81,0.7606717238535999,4.179500000000003,0.734063269718777,0.7439105793826023,0.5600000023841858,0.1081553649906664,0.9010950435987913,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,NC1=CC=C(c2ccnc(Nc3ccccc3)n2)C1,0.5099999904632568,0.7699999809265137,0.8788050413131714,2.5559401512145996,0.8271177609761556,63.83,0.9918837273606176,2.8499000000000008,0.9950058435871416,0.8288020574378095,0.5099999904632568,0.16422287039035424,0.9653797675377511,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CC1=CC=C(Nc2nccc(-c3ccccc3)n2)C1,0.5,0.6700000166893005,0.8989109396934509,2.547135591506958,0.8280960453881158,37.81,0.7606717238535999,3.7894000000000014,0.870682142931814,0.7547268114260469,0.5,0.13645357356407542,0.8910814540696393,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,Clc1ccc(NC2=NCC(c3ccnc(Nc4ccccc4)n3)=N2)cc1,0.5699999928474426,0.800000011920929,0.7308968901634216,2.535979986190796,0.8293355570899116,74.56,0.8888967230871108,4.144400000000002,0.7474905353358201,0.761103285074106,0.5699999928474426,0.1000982539406706,0.9220934575342717,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OF,0.5199999809265137,0.7099999785423279,0.7624986171722412,2.4252965450286865,0.8416337172190348,56.27000000000001,0.9923004060225029,4.437800000000001,0.6316669032752511,0.7430166005263118,0.5199999809265137,0.15026230697400378,0.8839903641068655,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCl,0.5199999809265137,0.6700000166893005,0.7356029152870178,2.4078075885772705,0.8435769346025255,56.27000000000001,0.9923004060225029,4.707100000000001,0.523301306532635,0.7141302600100826,0.5199999809265137,0.16864453728585893,0.8532658005594508,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CCN(F)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,0.5400000214576721,0.8600000143051147,0.6994804739952087,2.3468451499938965,0.850350538889567,41.050000000000004,0.819139083118963,4.598000000000003,0.5669594154217804,0.7226549245313844,0.5400000214576721,0.13077971096532293,0.8715769598721537,True,0,Retro* unsolved; no predefined alert matched
GB-GA crossover,unsolved,CN(F)CCNc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.6499999761581421,0.7799999713897705,0.6354095339775085,2.3076629638671875,0.8547041151258681,53.08,0.9737472016818017,4.115400000000002,0.7584560084225709,0.7753861344592771,0.6354095339775085,0.11637690856399487,0.9543713037961301,True,0,Retro* unsolved; no predefined alert matched
