generated_scaffold,nearest_reference_scaffold,max_tanimoto_similarity
c1cc(-c2cn[nH]c2)nc(NC2CCNCC2)n1,c1ccn2c(-c3ccnc(NC4CCNCC4)n3)cnc2c1,0.475
c1c[nH+]cc(-c2ccnc(NC3CCCCC3)n2)c1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.47560975609756095
O=C1CCC(Nc2ccnc(Nc3ccccc3)n2)CS1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.47692307692307695
c1ccc(Nc2nccc(-c3ccnc(NC4CCCCC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.47692307692307695
c1cc(-c2cn[nH]c2C2CCCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.4772727272727273
c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.4794520547945205
c1cc(-c2cn[nH]c2CC2CC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.4805194805194805
c1ccc(Nc2[nH]ncc2-c2ccnc(NC3CC3)n2)cc1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.4810126582278481
c1cc(-c2cnn(C3CC3)c2C2CC2)nc(NC2CCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.4810126582278481
c1cnc2c(c1)c(-c1ccnc(NC3CCCC3)n1)cn2C1CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.4823529411764706
c1ccc(-c2ccnc(NC3COC3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.4827586206896552
O=C(c1ccccc1Nc1ccnc(Nc2ccccc2)n1)N1CCOCC1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.4827586206896552
c1ccc(Nc2nccc(NC3CCCNC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.484375
c1ccc(Nc2nccc(NC3CCCOC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.484375
O=c1c(=O)n(C2CC2)c(Nc2ccnc(Nc3ccccc3)n2)nn1C1CC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.4857142857142857
O=C1CNN=C(Nc2ccnc(Nc3ccccc3)n2)N1C1CC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.4857142857142857
c1cc(-c2ccnc(NC3CCCC3)n2)ccn1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.4868421052631579
c1c[nH]c(-c2ccnc(NC3CCCCC3)n2)c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.4868421052631579
c1cc(-c2cc[nH]c2)nc(NC2CCCCC2)n1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.4868421052631579
c1cc(-c2[nH]ncc2-c2ccnc(NC3CC3)n2)ccn1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.48717948717948717
c1cc(-c2ccnc(NC3CCNCC3)n2)nc(NC2CCCC2)n1,c1ccc(-c2[nH]c3ccccc3c2-c2ccnc(NC3CCNCC3)n2)cc1,0.48717948717948717
c1cc(-c2cnn(C3CC3)c2C2CCCCC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.4875
c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.4875
c1cc(-c2cnn(C3CCCCC3)c2)nc(NC2CC2)n1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.4880952380952381
c1ccc(-c2ccnc(NC3CCCNCC3)n2)cc1,c1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1,0.48863636363636365
c1ccc(Nc2nccc(-c3cn[nH]c3C3CCOC3)n2)cc1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.4888888888888889
c1ccc(-c2nc(C3CCCC3)[nH]c2-c2ccncc2)cc1,c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1,0.49206349206349204
c1ccc(Nc2nccc(NCC3CCNC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.49206349206349204
c1ccc(Nc2nccc(-c3ccnc(NC4CCCC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.49206349206349204
O=C1C=C(Nc2nccc(-c3ccccc3)n2)CC(=O)N1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.49230769230769234
c1ccc(-c2ccnc(Nc3ccnc(NC4CC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.49230769230769234
O=S(=O)(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCCC1C1CC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.49333333333333335
c1ccc2c(-c3ccnc(NC4CC4)n3)c[nH]c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.4936708860759494
c1cc(-c2cn[nH]c2CC2CCCC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.4936708860759494
O=C(Nc1ccc(-c2ccnc(NC3CC3)n2)cc1)c1ccccc1,O=C(Nc1ccc(Nc2nccc(-c3cccnc3)n2)cc1)c1ccccc1,0.4939759036144578
c1ccc(Nc2ccnc(Nc3cccc(N4CCOCC4)c3)n2)nc1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.49411764705882355
O=S(c1ccc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)cc1)C1CC1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.49411764705882355
c1cnc2c(c1)c(-c1ccnc(NC3CCCCC3)n1)cn2CC1CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.4943820224719101
c1cncc(-c2ccnc(NC3CCCC3)n2)c1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5
O=c1n(C2CC2)nc(Nc2ccnc(Nc3ccccc3)n2)n1C1CC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5
O=C1Nc2ccccc2C1=Cc1ccsc1,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,0.5
c1cc(-c2ccnc(NC3CCCCC3)n2)[nH]n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5
O=C(Nc1nccc(Nc2ccccc2)n1)OC1CC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5
c1ccc(-c2ccnc(NC3CCCCC3)n2)nc1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.5
c1ccc(Nc2nccc(-c3ccnc(NC4COC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5
O=c1ncc(CN2CCCC(c3[nH]ncc3-c3ccnc(NC4CC4)n3)C2)c[nH]1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5
c1csc(-c2ccnc(Nc3ccc(CN4CCCNCC4)cc3)n2)c1,c1ccc(Nc2nccc(-c3cccs3)n2)cc1,0.5
c1cc(-c2ccnc(NC3CCCCC3)n2)cc(N2CCOCC2)c1,c1cc(-c2ccnc(Nc3ccc(-n4cncn4)cc3)n2)cc(N2CCOCC2)c1,0.5051546391752577
c1cc(-c2cnn(C3CCOC3)c2)nc(NC2CCCCC2)n1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5056179775280899
O=c1cc(Nc2nccc(-c3ccccc3)n2)nc[nH]1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5079365079365079
C1=CCC(Nc2nccc(Nc3ccccc3)n2)CC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5081967213114754
c1ccc(Nc2nccc(NC3CCNC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5081967213114754
S=c1nc(-c2ccnc(Nc3ccccc3)n2)cc[nH]1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5081967213114754
O=C1CCC(Nc2nccc(Nc3ccccc3)n2)CC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5081967213114754
c1ccc(Nc2ccnc(NC3CCNC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5081967213114754
O=C1Nc2ccccc2C1=Cc1cccs1,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,0.5084745762711864
c1ccc(N2CCOCC2)cc1,O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1,0.5111111111111111
O=C1NCCC1Nc1nccc(-c2cn[nH]c2C2CCOCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5121951219512195
c1cc(-c2cn[nH]c2C2CCCC2)nc(Nc2ccc(C3CO3)cc2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5121951219512195
c1cc(-c2cnc(NC3CCCC3)nc2NC2CC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5135135135135135
c1ccc(-c2ccnc(Nc3cccc(N4CCNCC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5142857142857142
O=S1(=O)NC=Nc2ccc(Nc3ccnc(Nc4ccccc4)n3)cc21,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5142857142857142
O=C1Cc2ncc(-c3ccnc(Nc4ccccc4)n3)cc2N1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5142857142857142
c1ccc(Nc2nccc(-c3cnn(C4CCCC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5147058823529411
O=C1N=C(Nc2ccnc(Nc3ccccc3)n2)N(C2CC2)C1=O,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5151515151515151
c1cc(-c2ccnc(NC3CCCC3)n2)nc(NC2CCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5161290322580645
c1ccc(Nc2nccc(-c3ccnc(NCC4CC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5161290322580645
c1ccc(Nc2nccc(NC3CCOC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5166666666666667
c1ccc(Nc2ccnc(NC3CCOCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5166666666666667
c1ccc(Nc2ccnc(NC3CCNCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5166666666666667
O=c1nc(-c2ccnc(Nc3ccccc3)n2)cc[nH]1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5166666666666667
O=C(Nc1ccnc(Nc2ccccc2)n1)c1ccccn1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5166666666666667
c1ccc(Nc2nccc(NC3CCOCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5166666666666667
c1ccc(Nc2nccc(NC3CCNCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5166666666666667
c1cc(-c2cnn(C3CC3)c2)nc(NC2CCCC2)n1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5185185185185185
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1)C1CC1,c1ccc(Nc2nccc(-c3ccnc(-c4ccccc4)c3)n2)cc1,0.5194805194805194
c1ccc(Nc2nccc(-c3cn[nH]c3C3CC3)n2)cc1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.52
c1ccc(-c2ccnc(NC3CCC3)n2)cc1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5205479452054794
O=C(c1ccccc1)N1CCC(c2[nH]ncc2-c2ccnc(NC3CC3)n2)C1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5227272727272727
c1ccc(N2CCC(c3[nH]ncc3-c3ccnc(NC4CC4)n3)C2)nc1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5232558139534884
c1cnc2c(c1)c(-c1ccnc(NC3CCCCC3)n1)cn2C1CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.5238095238095238
O=C1C=C(Nc2nccc(-c3ccccc3)n2)CS1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5245901639344263
O=S1CC=C(Nc2nccc(-c3ccccc3)n2)C1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5245901639344263
O=C1NOCCC1c1[nH]ncc1-c1ccnc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.525
O=C1C=CC(c2ccc(Nc3nccc(-c4cccnc4)n3)cc2)=C1,O=C(Nc1ccc(Nc2nccc(-c3cccnc3)n2)cc1)c1ccccc1,0.525
c1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5254237288135594
c1ccc(Nc2nccc(-c3ccnc(N4CCNCC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccnc(-c4ccccc4)c3)n2)cc1,0.5263157894736842
O=c1[nH][nH]cc1-c1ccnc(NC2CCCCC2)n1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.5263157894736842
O=C(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCNCC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5285714285714286
c1ccc(-c2ccnc(NC3CC3)n2)cc1,c1ccc(-c2nn3ccccc3c2-c2ccnc(NC3CC3)n2)cc1,0.5285714285714286
O=C1CCN(S(=O)(=O)c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)C1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5285714285714286
O=S(=O)(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCNC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5285714285714286
O=C(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCOC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5285714285714286
O=S(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCNCC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5285714285714286
O=C1C=CC(Sc2cccc(Nc3nccc(Nc4ccccc4)n3)c2)=C1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5294117647058824
c1ccc(Nc2nccc(-c3cccc(N4CCCCC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5294117647058824
c1cc(-c2cnn(C3CCCCC3)c2)nc(NC2CCCC2)n1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5301204819277109
O=C1NC2CN=C(Nc3ccnc(Nc4ccccc4)n3)C12,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.53125
c1cc(-c2ccnc(NC3CC3)n2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.53125
C1=C(Nc2nccc(-c3ccccc3)n2)CCCC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5333333333333333
O=C1CSC(Nc2nccc(-c3ccccc3)n2)=N1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5333333333333333
c1ccc(Nc2ccnc(NC3CCOC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5333333333333333
c1cc(-c2ccnc(NC3CCCCC3)n2)ccn1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5333333333333333
c1ccc(Nc2ccnc(NC3CCCCCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5344827586206896
c1ccc(Nc2nccc(NCC3CCCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5344827586206896
c1ccc(Nc2ccnc(NC3CCCCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5344827586206896
c1ccc(Nc2nccc(NC3CCCCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5344827586206896
c1ccc(N2CCC(c3[nH]ncc3-c3ccnc(NC4CC4)n3)C2)cc1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5357142857142857
O=C1CCC(Nc2ccc(-c3ccnc(Nc4ccccc4)n3)cc2)N1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5362318840579711
c1cc(-c2ccnc(NC3CC3)n2)cc(N2CCOCC2)c1,c1cc(-c2ccnc(Nc3ccc(-n4cncn4)cc3)n2)cc(N2CCOCC2)c1,0.5384615384615384
c1cncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,c1cc(-c2ccnc(Nc3ccc(-n4cncn4)cc3)n2)cc(N2CCOCC2)c1,0.5384615384615384
c1cc(-c2cn[nH]c2C2CCCC2)nc(Nc2ccc(C3CC3)cc2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5384615384615384
O=C1Nc2ccccc2C1=Cc1cc(C(=O)NC2CCCCC2)c[nH]1,O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCCN2CCOCC2)c[nH]1,0.5416666666666666
O=C1CC(Nc2ccnc(Nc3ccccc3)n2)C1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.543859649122807
c1ccc(Nc2nccc(-c3ccc(N4CCCOCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5441176470588235
c1cnc(Nc2ccc(N3CCOCC3)cc2)nc1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.5454545454545454
c1cncc(-c2ccnc(NC3CCCCC3)n2)c1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5454545454545454
c1ccc(Nc2nccc(-c3cnn(CC4CC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5454545454545454
c1ccc(Nc2nccc(-c3cnn(C4CC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.546875
c1ccc(Nc2nccc(-c3ccc(NC4CC4)nc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.546875
c1ccc(-c2ccnc(NC3CCCC3)n2)cc1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.547945205479452
c1ccc(Nc2nccc(Nc3cnn(C4CC4)n3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5483870967741935
O=c1[nH]ccc2c(-c3ccnc(NC4CCCCC4)n3)c[nH]c12,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.5487804878048781
c1ccc(Nc2[nH]ncc2-c2ccnc(NC3CCCC3)n2)cc1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5512820512820513
c1cc(-c2cn[nH]c2C2CCNC2)nc(NC2COC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5512820512820513
O=C1NCCCC1Nc1nccc(-c2cn[nH]c2C2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5512820512820513
c1ccc(Nc2nccc(-c3ccc(N4CCCNC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5522388059701493
C1=CCC(Nc2nccc(Nc3ccccc3)n2)C1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5535714285714286
c1ccc(Nc2nccc(NC3CCCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5535714285714286
c1ccc(Nc2ccnc(NC3CCCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5535714285714286
c1ccc(Nc2nccc(-c3ncncn3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5535714285714286
c1ccc(Nc2nccc(-c3cnc(CNC4CC4)nc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5538461538461539
c1ccc(Nc2nccc(-c3ccc(N4CCC4)nc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5555555555555556
c1ccc(Nc2nccc(-c3ccnc(NC4CC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccnc(-c4ccccc4)c3)n2)cc1,0.5555555555555556
c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)c3)c2c1,c1cnc2[nH]cc(-c3nccc(NC4CCCCC4)n3)c2c1,0.5569620253164557
c1cnc2[nH]cc(-c3cnc(NC4CCCCC4)nc3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.5584415584415584
c1ccc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)cc1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.56
O=C(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCCC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5606060606060606
O=S(=O)(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCCC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5606060606060606
c1ccc(Nc2ccnc(NCC3CCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5614035087719298
c1ccc(Nc2nccc(-c3ccn[nH]3)n2)cc1,c1ccc(Nc2nccc(-c3ccc(-c4ccccc4)[nH]3)n2)cc1,0.5625
c1ccc(Nc2nccc(-c3ccc[nH]3)n2)cc1,c1ccc(Nc2nccc(-c3ccc(-c4ccccc4)[nH]3)n2)cc1,0.5625
c1cc(-c2cnn(C3CC3)c2)nc(NC2CCCCC2)n1,c1ccc(Cn2cc(-c3ccnc(NC4CCCCC4)n3)cn2)cc1,0.5625
c1ccc(Nc2ccnc(NN3CCCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5636363636363636
c1ccc2c(-c3ccnc(NC4CCCC4)n3)c[nH]c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.5641025641025641
O=C1CC=C(Nc2ccnc(Nc3ccccc3)n2)CN1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5666666666666667
O=C1CCC(Nc2ccnc(Nc3ccccc3)n2)=NC1=O,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5666666666666667
c1cc(-c2cn[nH]c2C2CCCNC2)nc(NC2CCN(C3CCCOC3)CC2)n1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1,0.5670103092783505
O=C1NCCC1Nc1nccc(-c2cn[nH]c2C2CC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.5675675675675675
c1ccc(Nc2nccc(-c3ccncn3)n2)cc1,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,0.5689655172413793
c1ccc(-c2ccnc(Nc3ccc(NC4CCNCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5692307692307692
O=C(c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1)N1CCCCC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5692307692307692
c1ccc(-c2ccnc(NC3CCNCC3)n2)cc1,c1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1,0.569620253164557
O=C1CC(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)N1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.569620253164557
c1cc(-c2c[nH]c3nc[nH]c23)nc(NC2CCCCC2)n1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.5714285714285714
O=C1C=C(Nc2nccc(-c3ccccc3)n2)C1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5714285714285714
c1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)nc1,c1cc(-c2ccnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,0.5730337078651685
c1cc(-c2cn[nH]c2C2CCN(C3CC3)CC2)nc(NC2CCOCC2)n1,c1cc(-c2cn[nH]c2C2CCCCC2)nc(NC2CCCC2)n1,0.573170731707317
c1ccc(Nc2nccc(-c3cnc(NC4CC4)nc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5737704918032787
c1ccc(Nc2ccnc(NC3CCC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5740740740740741
O=c1[nH]cccc1Nc1ccnc(Nc2ccccc2)n1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.576271186440678
O=C1CC=C(Nc2ccnc(Nc3ccccc3)n2)CC1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.576271186440678
c1cc(NC2CCCCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.5769230769230769
c1ccc(-c2ccnc(Nc3ccc(N4CCNC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.578125
c1ccc(Nc2nccc(-c3ccc(N4CCNCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.578125
c1ccc(Nc2ccnc(NCC3CC3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5818181818181818
c1ccc(Nc2nccc(-c3ccc(C4CC4)nc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5833333333333334
c1ccc(Nc2nccc(-c3ncccn3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5849056603773585
O=C1CC(Nc2ccnc(Nc3ccccc3)n2)=NN1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.5862068965517241
O=C1CCN1Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5873015873015873
C1=CC(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.5873015873015873
